ID,NAME,TYPE,ADDRESS,INDEX
420864,THE CONGRESS CAFE,(002) Restaurant - Single Service,"1019 CONGRESS AVE STE 101, HOUSTON, TX 77002",9.5496123695
422307,THE RIGHT STEP,(001) Restaurant - Full Service,"819 W ALABAMA, HOUSTON, TX 77006",9.5496123695
224537,LITTLE CAESAR'S PIZZA 4577,(002) Restaurant - Single Service,"16282 IMPERIAL VALLEY DR, HOUSTON, TX 77060",9.6404779111
918159,BACK STREET CAFE,(001) Restaurant - Full Service,"1103 S SHEPHERD, HOUSTON, TX 77019",9.6661161583
410937,BECKS PRIME,(001) Restaurant - Full Service,"514 MEMORIAL CITY MALL, HOUSTON, TX 77024",9.6661161583
421869,BREWINGZ,(002) Restaurant - Single Service,"9410 NORTH FWY, HOUSTON, TX 77037-1546",9.6661161583
212016,CHEVRON FOOD MART,(002) Restaurant - Single Service,"6746 CANAL ST, HOUSTON, TX 77011",9.6661161583
225227,DZ BEECHNUT (CHEVRON),(002) Restaurant - Single Service,"4680 BEECHNUT, HOUSTON, TX 77096",9.6661161583
961425,FAS FOOD MART,(002) Restaurant - Single Service,"4700 NAVIGATION, HOUSTON, TX 77011",9.6661161583
414291,GINGER,(001) Restaurant - Full Service,"303 GRASSHOPPER LN, HOUSTON, TX 77079",9.6661161583
980482,LINDA'S SEAFOOD MARKET,(002) Restaurant - Single Service,"13008 MARKET, HOUSTON, TX 77015",9.6661161583
987888,MS EXPRESS #701,(002) Restaurant - Single Service,"7444 CANAL ST, HOUSTON, TX 77011",9.6661161583
419295,NOM NOM NOODLES,(002) Restaurant - Single Service,"1635 ELDRIDGE PKWY STE 400, HOUSTON, TX 77077",9.6661161583
416668,QUIZNO'S SUBS,(002) Restaurant - Single Service,"12132 SABO STE A, HOUSTON, TX 77089",9.6661161583
411988,RUGGLES GREEN,(001) Restaurant - Full Service,"2311 W ALABAMA ST STE C, HOUSTON, TX 77098",9.6661161583
413736,SAM'S BURGER,(002) Restaurant - Single Service,"410 ALMEDA MALL, HOUSTON, TX 77075",9.6661161583
416690,SECOND SEAFOOD AND WINGS,(002) Restaurant - Single Service,"13899 S POST OAK RD, HOUSTON, TX 77045",9.6661161583
951300,SMART STOP #4,(002) Restaurant - Single Service,"12751 S DAIRY ASHFORD, HOUSTON, TX 77099",9.6661161583
414939,SNAP KITCHEN #2,(002) Restaurant - Single Service,"3600 KIRBY DR STE A, HOUSTON, TX 77098",9.6661161583
404658,TEXAS ROAD HOUSE RESTAURANT,(001) Restaurant - Full Service,"23750 EASTEX FWY, KINGWOOD, TX 77339",9.6661161583
220317,THE TASTING ROOM,(001) Restaurant - Full Service,"1101 UPTOWN PARK BLVD STE C-18, HOUSTON, TX 77056",9.6661161583
917036,WHATABURGER #267,(002) Restaurant - Single Service,"4616 OLD SPANISH TRAIL, HOUSTON, TX 77021",9.6661161583
221038,ZERO SANDWICHES #11,(002) Restaurant - Single Service,"373 GREENS, HOUSTON, TX 77060",9.6661161583
914075,DOT COFFEE SHOP,(001) Restaurant - Full Service,"7006 GULF FWY, HOUSTON, TX 77087",9.7097318473
420774,EATZ CAFE' & GRILL,(001) Restaurant - Full Service,"9882 BUFFALO SPEEDWAY, HOUSTON, TX 77054",9.7097318473
406756,ELOTE FELIZ,(002) Restaurant - Single Service,"1901 GALVESTON RD, HOUSTON, TX 77012",9.7097318473
420815,FRENCH RIVIERA RESTAURANT & BAKERY,(001) Restaurant - Full Service,"3100 CHIMNEY ROCK RD STE B1-B2, HOUSTON, TX 77056",9.7097318473
401921,HOLY ROSARY CHURCH PARISH HALL,(002) Restaurant - Single Service,"3617 MILAM ST, HOUSTON, TX 77002",9.7097318473
977043,HOMESTEAD SHELL,(002) Restaurant - Single Service,"7101 TIDWELL, HOUSTON, TX 77016",9.7097318473
420087,HOOTERS,(001) Restaurant - Full Service,"12914 NORTHWEST FWY, HOUSTON, TX 77040",9.7097318473
416681,OSAKA HIBACHI RESTAURANT,(001) Restaurant - Full Service,"130 GULFGATE CENTER MALL, HOUSTON, TX 77087",9.7097318473
401505,PASTABILITIES,(002) Restaurant - Single Service,"815 WALKER ST STE T18, HOUSTON, TX 77002",9.7097318473
411151,ROMANO'S MACARONI GRILL # 25,(001) Restaurant - Full Service,"5802 WESTHEIMER RD, HOUSTON, TX 77057",9.7097318473
220600,TARGET T1435,(002) Restaurant - Single Service,"984 GESSNER DR, HOUSTON, TX 77024",9.7097318473
226481,TEOTHIHUACAN MEXICAN CAFE #3,(001) Restaurant - Full Service,"6579 W BELLFORT, HOUSTON, TX 77035",9.7097318473
919282,WEST BELT PLAZA DELI,(002) Restaurant - Single Service,"1250 W SAM HOUSTON PKWY S STE 115, HOUSTON, TX 77042",9.7097318473
417481,AJ' S GRILLED BURGERS AND SNOWCONES,(002) Restaurant - Single Service,"12008 BEECHNUT ST, HOUSTON, TX 77072",9.7789857835
410148,BARNABY'S CAFE,(001) Restaurant - Full Service,"5750 WOODWAY STE 174, HOUSTON, TX 77057",9.7789857835
984305,DOMINO'S PIZZA #6634,(002) Restaurant - Single Service,"10766 S GESSNER, HOUSTON, TX 77071",9.7789857835
418153,DOMINO'S PIZZA #6681,(002) Restaurant - Single Service,"7270 ANTOINE STE 300, HOUSTON, TX 77088",9.7789857835
405308,MISSION BURRITOS 802,(001) Restaurant - Full Service,"1609 DURHAM, HOUSTON, TX 77007",9.7789857835
941041,NICK'S PLACE,(002) Restaurant - Single Service,"2713 ROCKY RIDGE, HOUSTON, TX 77063",9.7789857835
414919,PAMPA GRILL & MARKET,(001) Restaurant - Full Service,"10111 HAMMERLY, HOUSTON, TX 77080",9.7789857835
410690,PANDA EXPRESS #1750,(002) Restaurant - Single Service,"7610 FM 960 W, HOUSTON, TX 77070",9.7789857835
992195,PAPA JOHN'S PIZZA #414,(002) Restaurant - Single Service,"2838 S HIGHWAY 6 STE D, HOUSTON, TX 77082",9.7789857835
424020,PIZZA HUT #27757,(002) Restaurant - Single Service,"9441 CULLEN BLVD STE A1, HOUSTON, TX 77051",9.7789857835
413920,SHEBA CAFE,(002) Restaurant - Single Service,"6251 BISSONNET, HOUSTON, TX 77081",9.7789857835
220619,STARBUCKS #6933,(002) Restaurant - Single Service,"1134 WILLOWBROOK MALL, HOUSTON, TX 77070",9.7789857835
212528,SUBWAY,(002) Restaurant - Single Service,"1001 MCKINNEY, HOUSTON, TX 77002",9.7789857835
973028,SUBWAY # 7633,(002) Restaurant - Single Service,"3806 N SHEPHERD, HOUSTON, TX 77018",9.7789857835
987041,SUBWAY #4952,(002) Restaurant - Single Service,"8200 WILCREST STE 1A, HOUSTON, TX 77072",9.7789857835
216412,SUPER 8 MOTEL,(002) Restaurant - Single Service,"7010 WILL CLAYTON PKWY, HUMBLE, TX 77338",9.7789857835
408122,TACO BELL # 24135,(002) Restaurant - Single Service,"7720 W BELLFORT, HOUSTON, TX 77071",9.7789857835
950389,TAQUERIA & PANDERIA LA INDIA,(002) Restaurant - Single Service,"5440 LARKIN, HOUSTON, TX 77007",9.7789857835
422667,ALOHA GRILL,(001) Restaurant - Full Service,"11805 WESTHEIMER, HOUSTON, TX 77077",9.8262356361
407360,CALIFORNIA PIZZA KITCHEN,(001) Restaurant - Full Service,"1997 W GRAY STE 265, HOUSTON, TX 77019",9.8262356361
406794,CITILINE DELI,(002) Restaurant - Single Service,"13430 NORTHWEST FWY STE 120, HOUSTON, TX 77040",9.8262356361
422671,COCO'S CREPES & COFFEE,(002) Restaurant - Single Service,"650 W BOUGH LN STE 112, HOUSTON, TX 77024",9.8262356361
418864,DICKEY'S BARBECUE PIT #273,(002) Restaurant - Single Service,"1109 BAY AREA BLVD, HOUSTON, TX 77058-2561",9.8262356361
916569,LA COLOMBE D'OR,(001) Restaurant - Full Service,"3410 MONTROSE BLVD, HOUSTON, TX 77006",9.8262356361
421415,MAMA NOH'S FOOD,(002) Restaurant - Single Service,"8001 FULTON, HOUSTON, TX 77022",9.8262356361
411056,MO'S A PLACE FOR STEAKS,(001) Restaurant - Full Service,"1801 POST OAK STE 1E, HOUSTON, TX 77056",9.8262356361
415918,MY KINGDOM FUN LAND,(001) Restaurant - Full Service,"9855 FUQUA STE E, HOUSTON, TX 77075",9.8262356361
407021,OSTIONERIA 7 MARES AND DON LUIS,(001) Restaurant - Full Service,"10010 FULTON, HOUSTON, TX 77076",9.8262356361
930378,PINE CREST GOLF CLUB,(001) Restaurant - Full Service,"3080 N GESSNER, HOUSTON, TX 77080",9.8262356361
419959,POPEYES #14,(002) Restaurant - Single Service,"7416 S SAM HOUSTON PKWY, HOUSTON, TX 77085",9.8262356361
410986,RA SUSHI,(001) Restaurant - Full Service,"12860 QUEENSBURY LN STE 234, HOUSTON, TX 77024",9.8262356361
409676,SKYLINE CAFE',(001) Restaurant - Full Service,"1254 ENCLAVE PKWY STE 121, HOUSTON, TX 77077",9.8262356361
206549,STARBUCK'S COFFEE #6371,(001) Restaurant - Full Service,"2801 S SHEPHERD, HOUSTON, TX 77019",9.8262356361
213671,STARBUCKS COFFEE #6504,(002) Restaurant - Single Service,"5535 MEMORIAL DR STE A, HOUSTON, TX 77007",9.8262356361
418937,TACO BELL # 027794,(002) Restaurant - Single Service,"904 S WAYSIDE DR, HOUSTON, TX 77023",9.8262356361
402633,TAQUERIA DONA MARIA,(001) Restaurant - Full Service,"2601 NAVIGATION, Houston, TX 77003",9.8262356361
424238,TAQUERIA Y REFRESQUERIA ACAPULCO YCOMIDA HONDURENA,(002) Restaurant - Single Service,"9501 BAUMAN, HOUSTON, TX 77076",9.8262356361
991124,TEXAS SUPER STOP,(002) Restaurant - Single Service,"4921 NORTH FWY, HOUSTON, TX 77022",9.8262356361
409052,TOKYO BOWL RESTAURANT,(001) Restaurant - Full Service,"2402 BAY AREA BLVD STE N, HOUSTON, TX 77058",9.8262356361
411261,US EXPRESS #1 (Valero Gasolne),(002) Restaurant - Single Service,"1177 GREENS RD, HOUSTON, TX 77060",9.8262356361
417472,BOCCA DELI,(002) Restaurant - Single Service,"4707 IRVINGTON BLVD STE B, HOUSTON, TX 77009",9.9391052612
409527,KAM'S FINE CHINESE CUISINE,(001) Restaurant - Full Service,"4500 MONTROSE BLVD STE C, HOUSTON, TX 77006-5842",9.9391052612
411877,LA SELVA,(002) Restaurant - Single Service,"5207 TELEPHONE RD, HOUSTON, TX 77087",9.9391052612
991356,SHRI SWAMINARAYAN TEMPLE,(002) Restaurant - Single Service,"10080 SYNOTT RD, SUGARLAND, TX 77478",9.9391052612
415932,MAMBO SEAFOOD #6,(001) Restaurant - Full Service,"10402 GULF FWY, HOUSTON, TX 77034",9.9790658725
919148,MIKE PIT STOP #5,(002) Restaurant - Single Service,"7112 N WAYSIDE, HOUSTON, TX 77028",9.9863551139
920515,PAPPAS BAR-B-QUE,(001) Restaurant - Full Service,"7007 SOUTHWEST FWY, HOUSTON, TX 77074",9.9863551139
420506,QUIZNOS,(002) Restaurant - Single Service,"8502 S MAIN STE A, HOUSTON, TX 77025",9.9863551139
410115,SODEXO,(001) Restaurant - Full Service,"1345 ENCLAVE PKWY, HOUSTON, TX 77077",9.9863551139
403328,THE ORIGINAL TIMMY CHAN'S,(002) Restaurant - Single Service,"5502 LOCKWOOD, HOUSTON, TX 77026",9.9863551139
413507,GREAT WRAPS,(002) Restaurant - Single Service,"395 MEMORIAL CITY MALL STE H, HOUSTON, TX 77024",9.9863551139
407268,HYATT PLACE,(002) Restaurant - Single Service,"300 RONAN PARKPLACE, HOUSTON, TX 77060",9.9863551139
972659,SUNMART #318,(002) Restaurant - Single Service,"3305 DOWLING, HOUSTON, TX 77004",9.9863551139
404842,APPLETREE DELI,(002) Restaurant - Single Service,"1235 NORTH LOOP WEST, HOUSTON, TX 77008",10
915287,DINNER BELL CAFETERIA,(001) Restaurant - Full Service,"6525 LAWNDALE, HOUSTON, TX 77023",10
960899,HARTZ FRIED CHICKEN,(002) Restaurant - Single Service,"14302 WESTHEIMER, HOUSTON, TX 77077",10
411423,TRISH BIDA,(001) Restaurant - Full Service,"11130 BEECHNUT STE A, HOUSTON, TX 77072",10
911147,ARBY'S,(002) Restaurant - Single Service,"500 BAYBROOK MALL STE 13, FRIENDSWOOD, TX 77546",10.05560905
412255,BARNES & NOBLE CAFE,(002) Restaurant - Single Service,"2030 W GRAY, HOUSTON, TX 77019",10.05560905
420144,CHIPOTLE MEXICAN GRILL,(002) Restaurant - Single Service,"207 HEIGHTS BLVD, HOUSTON, TX 77007",10.05560905
213588,CHURCH'S #1089,(002) Restaurant - Single Service,"6405 TELEPHONE, HOUSTON, TX 77061",10.05560905
412569,FISH AND THE KNIFE SUSHI BAR AND GRILL,(001) Restaurant - Full Service,"7801 WESTHEIMER RD, HOUSTON, TX 77063",10.05560905
416837,GREEK DELI CAFE & IMPORTS,(001) Restaurant - Full Service,"2410 BAY AREA BLVD STE C & D, HOUSTON, TX 77058",10.05560905
413037,HARTZ CRISPY CHICKEN #111,(002) Restaurant - Single Service,"1215 PINEMONT DR, HOUSTON, TX 77018-1303",10.05560905
418136,LAURA'S CAFE,(001) Restaurant - Full Service,"2339 BAY AREA, HOUSTON, TX 77058",10.05560905
225723,LUNCH AT SAM'S,(002) Restaurant - Single Service,"10151 ALFRED LN, HOUSTON, TX 77041",10.05560905
418419,MONTROSE CHINESE RESTAURANT,(002) Restaurant - Single Service,"1952 MONTROSE BLVD STE B, HOUSTON, TX 77006",10.05560905
421112,POPEYE'S,(002) Restaurant - Single Service,"1101 N SHEPHERD, HOUSTON, TX 77008",10.05560905
417576,RADICAL EATS,(001) Restaurant - Full Service,"3903 FULTON, HOUSTON, TX 77009",10.05560905
420446,SANTINA BISTRO,(002) Restaurant - Single Service,"7515 MAIN STE 120, HOUSTON, TX 77030",10.05560905
220975,STARBUCKS #9313,(002) Restaurant - Single Service,"1200 MCKINNEY STE 373, HOUSTON, TX 77010",10.05560905
208903,SUBWAY,(002) Restaurant - Single Service,"12602 SOUTH FWY, HOUSTON, TX 77047",10.05560905
409570,SUBWAY 25309,(002) Restaurant - Single Service,"6618 FANNIN, HOUSTON, TX 77030",10.05560905
219399,SUBWAY SANDWICH #26806,(002) Restaurant - Single Service,"5710 MEMORIAL STE E, HOUSTON, TX 77007",10.05560905
911707,SUBWAY SANDWICHES # 4176,(002) Restaurant - Single Service,"2993 BINGLE STE B, HOUSTON, TX 77055",10.05560905
973008,TAQUERIA LOS REYES,(001) Restaurant - Full Service,"1150 FEDERAL RD, HOUSTON, TX 77015",10.05560905
406299,WINGS PIZZA N THINGS,(001) Restaurant - Full Service,"11510 SPACE CENTER BLVD STE G, HOUSTON, TX 77059",10.05560905
421020,ALMEDA DINER,(001) Restaurant - Full Service,"13740 ALMEDA, HOUSTON, TX 77053",10.1601194778
404495,JACK IN THE BOX 3998,(002) Restaurant - Single Service,"7045 AIRLINE, HOUSTON, TX 77076",10.1601194778
912859,LANKFORD'S GROCERY,(001) Restaurant - Full Service,"88 DENNIS, HOUSTON, TX 77006",10.1601194778
919342,MICHAELANGELOS,(001) Restaurant - Full Service,"307 WESTHEIMER, HOUSTON, TX 77006",10.1601194778
417441,PASTELITOS CAFE,(001) Restaurant - Full Service,"1809 ELDRIDGE PKWY STE 120, HOUSTON, TX 77077",10.1601194778
409017,SASAKI JAPANESE RESTAURANT,(001) Restaurant - Full Service,"8979 WESTHEIMER RD, HOUSTON, TX 77063-3601",10.1601194778
419050,SONIC DRIVE IN # 3668,(002) Restaurant - Single Service,"12419 KUYKENDAHL RD, HOUSTON, TX 77090",10.1601194778
422578,VOODOO QUEEN,(001) Restaurant - Full Service,"322 MILBY, HOUSTON, TX 77003",10.1601194778
408033,WHATABURGER #951,(002) Restaurant - Single Service,"7418 S SAM HOUSTON PKWY W, HOUSTON, TX 77085",10.1601194778
209149,CAMERON EMPLOYEE CAFETERIA,(001) Restaurant - Full Service,"4646 W SAM HOUSTON PKWY N, HOUSTON, TX 77041",10.1684786752
930461,PAPPASITO'S CANTINA,(001) Restaurant - Full Service,"10409 KATY FWY, HOUSTON, TX 77024",10.1684786752
412983,SOUTHERN MAID DONUTS,(002) Restaurant - Single Service,"6449 RICHMOND AVE, HOUSTON, TX 77057",10.1684786752
918902,CORONADO CLUB,(001) Restaurant - Full Service,"919 MILAM STE 500, HOUSTON, TX 77002",10.2157285278
990899,MCDONALD'S,(002) Restaurant - Single Service,"9411 JENSEN DR, HOUSTON, TX 77093",10.2157285278
418033,MINUTI COFFEE (Lone Star College),(002) Restaurant - Single Service,"250 N SAM HOUSTON PKWY E, HOUSTON, TX 77060",10.2157285278
409605,PANDA EXPRESS #1645,(002) Restaurant - Single Service,"8705 WEST LOOP SOUTH STE 100, HOUSTON, TX 77096",10.2157285278
215803,QUIZNO'S SUBS #1619,(002) Restaurant - Single Service,"3171 W HOLCOMBE, HOUSTON, TX 77025",10.2157285278
422786,SALVAMEX,(002) Restaurant - Single Service,"13407 S MAIN STE D, HOUSTON, TX 77035",10.2157285278
970437,SKEETER'S TOWN & COUNTRY,(001) Restaurant - Full Service,"700 TOWN & COUNTRY VILLAGE STE 2500, HOUSTON, TX 77024",10.2157285278
941136,CONNIE SEAFOOD MARKET #2,(001) Restaurant - Full Service,"340 S WAYSIDE, HOUSTON, TX 77011",10.3202389556
202864,HANDI STOP #64,(002) Restaurant - Single Service,"7028 LAWNDALE, HOUSTON, TX 77023",10.3202389556
411573,HAPPY FAST FOOD,(001) Restaurant - Full Service,"8612 S BRAESWOOD, HOUSTON, TX 77031",10.3202389556
421762,LIEN HOA RESTAURANT,(002) Restaurant - Single Service,"6938 WILCREST DR, HOUSTON, TX 77072",10.3202389556
206748,TAQUERIA ARANDAS #12,(001) Restaurant - Full Service,"10403 GULF FWY STE A, HOUSTON, TX 77034",10.3202389556
992541,THOMAS BAR-B-Q,(001) Restaurant - Full Service,"5594 NORTH FWY, HOUSTON, TX 77076",10.3202389556
918060,COUNTRY WEEKEND MARKET-SNACK BAR,(002) Restaurant - Single Service,"5115 S SHAVER, HOUSTON, TX 77034",10.3322323166
913581,LUBY'S #18-0035,(001) Restaurant - Full Service,"11595 FUQUA, HOUSTON, TX 77034",10.3322323166
918258,PAPPASITO'S RESTAURANT,(001) Restaurant - Full Service,"2515 SOUTH LOOP WEST, HOUSTON, TX 77045",10.3322323166
415224,THAI BASIL,(002) Restaurant - Single Service,"1200 MCKINNEY ST STE 345, HOUSTON, TX 77010",10.3322323166
403002,ARIRNAG KOREAN RESTAURANT,(001) Restaurant - Full Service,"9715 BELLAIRE BLVD STE A, Houston, TX 77036",10.3894928917
227020,CAFE RABELAIS,(001) Restaurant - Full Service,"2442 TIMES BLVD, HOUSTON, TX 77005",10.3894928917
404322,CARIBBEAN JERK CUISINE,(001) Restaurant - Full Service,"9334 RICHMOND AVE, HOUSTON, TX 77063",10.3894928917
418277,CHULA'S SPORT CANTINA,(001) Restaurant - Full Service,"10516 KATY FWY STE K, HOUSTON, TX 77043",10.3894928917
213529,DOMINO'S PIZZA #6677,(002) Restaurant - Single Service,"1845 EL DORADO, HOUSTON, TX 77062",10.3894928917
420784,ELAN CAFE,(002) Restaurant - Single Service,"16001 140 PARK TEN PLACE, HOUSTON, TX 77084",10.3894928917
422583,FRESH HEALTHY CAFE,(001) Restaurant - Full Service,"7925 FM 1960 W STE 1160, HOUSTON, TX 77070",10.3894928917
422729,HEMPSTEAD MART,(002) Restaurant - Single Service,"14632 HEMPSTEAD RD, HOUSTON, TX 77040",10.3894928917
415221,JACK IN THE BOX #4801,(002) Restaurant - Single Service,"8497 S SAM HOUSTON PKWY E, HOUSTON, TX 77089",10.3894928917
421393,KING HIBACHI,(001) Restaurant - Full Service,"13117 WESTHEIMER, HOUSTON, TX 77077",10.3894928917
414986,MIGUELITO'S RESTAURANT,(001) Restaurant - Full Service,"9640 BEECHNUT, HOUSTON, TX 77036",10.3894928917
416318,PIZZA HUT # 27171,(002) Restaurant - Single Service,"2323 CLEAR LAKE CITY BLVD, HOUSTON, TX 77062",10.3894928917
409183,PRINCE FOOD SYSTEMS,(001) Restaurant - Full Service,"900 GRAND PLAZA DR, HOUSTON, TX 77067",10.3894928917
409457,SKYLINE DELI,(002) Restaurant - Single Service,"1800 WEST LOOP SOUTH STE 160, HOUSTON, TX 77027",10.3894928917
421521,SKYLINE HOUSTON DELI,(002) Restaurant - Single Service,"1990 POST OAK STE A, HOUSTON, TX 77056",10.3894928917
402868,SUBWAY #35622,(002) Restaurant - Single Service,"8420 S SAM HOUSTON PKWY W STE 180, Houston, TX 77085",10.3894928917
417288,TACO BELL,(002) Restaurant - Single Service,"24300 EASTEX FWY, KINGWOOD, TX 77339",10.3894928917
422400,TACOS LA BALA #6,(001) Restaurant - Full Service,"5515 GESSNER DR STE B, HOUSTON, TX 77041",10.3894928917
422978,TALK ABOUT GOOD,(002) Restaurant - Single Service,"2659 GESSNER, HOUSTON, TX 77080",10.3894928917
918403,THE OLIVE GARDEN #1285,(001) Restaurant - Full Service,"9080 SOUTHWEST FWY, HOUSTON, TX 77074",10.3894928917
406627,WENDY'S #16,(002) Restaurant - Single Service,"2000 WILLOWBROOK MALL STE 1172, HOUSTON, TX 77070",10.3894928917
932202,CLEAR LAKE PRESBYTERIAN,(002) Restaurant - Single Service,"1511 EL DORADO, HOUSTON, TX 77062",10.4803584334
916436,CARMELO'S RESTAURANT,(001) Restaurant - Full Service,"14795 MEMORIAL, HOUSTON, TX 77079",10.4803584334
410750,NEVERIA LA MICHOACANA,(002) Restaurant - Single Service,"2840 BROADWAY STE 100, HOUSTON, TX 77017",10.4803584334
407327,PAPAGAYOS,(002) Restaurant - Single Service,"44 ALDINE BENDER, HOUSTON, TX 77060",10.4803584334
419065,BASKIN ROBBINS,(002) Restaurant - Single Service,"6755 BISSONNET, HOUSTON, TX 77074",10.5496123695
992807,BONNIE'S BEEF & SEAFOOD CO.,(001) Restaurant - Full Service,"6867 GULF FWY, HOUSTON, TX 77087",10.5496123695
422141,CAVALCADE GAMEROOM,(002) Restaurant - Single Service,"1828 AIRLINE, HOUSTON, TX 77009",10.5496123695
993188,CHEF HUNAN BO RESTAURANT,(001) Restaurant - Full Service,"3237 HOUSTON AVE, HOUSTON, TX 77009",10.5496123695
212208,CHURCH'S #1486,(002) Restaurant - Single Service,"10803 BISSONNET, HOUSTON, TX 77099",10.5496123695
422299,COCO'S CREPES & COFFEE,(002) Restaurant - Single Service,"218 GRAY STE A, HOUSTON, TX 77002",10.5496123695
421796,COLTIVARE PIZZA & GARDEN,(001) Restaurant - Full Service,"3320 WHITE OAK, HOUSTON, TX 77007",10.5496123695
412480,COURTYARD BY MARRIOTT,(001) Restaurant - Full Service,"16500 HEDGECROFT DR, HOUSTON, TX 77060",10.5496123695
225217,DOMINO'S PIZZA,(002) Restaurant - Single Service,"3731 W ALABAMA, HOUSTON, TX 77027",10.5496123695
418204,HARTZ CHICKEN #141,(002) Restaurant - Single Service,"5780 HOLLISTER ST, HOUSTON, TX 77040",10.5496123695
409478,LANA'S FAST FOOD,(002) Restaurant - Single Service,"1402 NORTHWOOD ST, HOUSTON, TX 77009",10.5496123695
418228,LUCILLE'S FINE FOOD,(001) Restaurant - Full Service,"5512 LA BRANCH ST, HOUSTON, TX 77004",10.5496123695
413712,MALONE 'S DELI,(002) Restaurant - Single Service,"10497 TOWN & COUNTRY WAY STE 202, HOUSTON, TX 77024",10.5496123695
993047,MARBLE SLAB CREAMERY #47,(002) Restaurant - Single Service,"1725 S VOSS, HOUSTON, TX 77057",10.5496123695
413285,MARTINEZ CAFE,(001) Restaurant - Full Service,"1302 LORRAINE, HOUSTON, TX 77009",10.5496123695
418456,PHO VN 21,(001) Restaurant - Full Service,"5800 BELLAIRE BLVD STE 101, HOUSTON, TX 77081",10.5496123695
418589,SCHLOTZSKY'S,(002) Restaurant - Single Service,"76 YALE, HOUSTON, TX 77007",10.5496123695
403325,SONIC DRIVE-IN,(002) Restaurant - Single Service,"3626 OLD SPANISH TRAIL, Houston, TX 77021",10.5496123695
401506,SONIC RESTAURANTS,(002) Restaurant - Single Service,"1208 FEDERAL RD, Houston, TX 77015",10.5496123695
913096,STANTON FOOD MARKET,(002) Restaurant - Single Service,"1420 EDWARDS, HOUSTON, TX 77007",10.5496123695
414379,SUSHI ROCK,(001) Restaurant - Full Service,"2400 W HOLCOMBE, HOUSTON, TX 77030",10.5496123695
418985,TUTTI FRUTTI,(002) Restaurant - Single Service,"8057 KIRBY DR STE B, HOUSTON, TX 77054",10.5496123695
416912,LOS CAMPESINOS MEXICAN RESTAURANT,(001) Restaurant - Full Service,"422 ALDINE BENDER RD, HOUSTON, TX 77060-4433",10.6404779111
992750,AM MINI MART #15,(002) Restaurant - Single Service,"9202 ROSEHAVEN, HOUSTON, TX 77051",10.6661161583
218512,CHICK-FIL-A RICHMOND AVENUE,(002) Restaurant - Single Service,"5005 RICHMOND AVE, HOUSTON, TX 77056",10.6661161583
973475,CHINA HOUSE,(001) Restaurant - Full Service,"8797 S GESSNER, HOUSTON, TX 77074",10.6661161583
213594,CHURCH'S #1102,(002) Restaurant - Single Service,"7445 HARRISBURG, HOUSTON, TX 77011",10.6661161583
991154,DONG BA RESTAURANT,(001) Restaurant - Full Service,"10815 BEECHNUT STE 147, HOUSTON, TX 77072",10.6661161583
911868,EXPRESS WOK,(001) Restaurant - Full Service,"12450 BISSONNET ST STE 120, HOUSTON, TX 77099",10.6661161583
414391,HUNAN HUT,(001) Restaurant - Full Service,"5300 N BRAESWOOD, HOUSTON, TX 77092",10.6661161583
227673,MURPHY'S DELI / WILLIAMS TOWER,(002) Restaurant - Single Service,"2800 S POST OAK STE G, HOUSTON, TX 77056",10.6661161583
419019,SONIC DRIVE IN # 1109,(002) Restaurant - Single Service,"15917 S POST OAK STE C, HOUSTON, TX 77053",10.6661161583
989361,SPEEDY FOOD MART,(002) Restaurant - Single Service,"8035 W AIRPORT BLVD STE 112, HOUSTON, TX 77071",10.6661161583
984323,TALLOWOOD BAPTIST CHURCH,(001) Restaurant - Full Service,"555 TALLOWOOD, HOUSTON, TX 77024",10.6661161583
416585,TEXACO #134,(001) Restaurant - Full Service,"9161 WALLISVILLE RD, HOUSTON, TX 77029-1323",10.6661161583
914090,CAPTAIN BENNYS,(001) Restaurant - Full Service,"8253 GULF FWY, HOUSTON, TX 77017",10.7097318473
409859,CHACHI'S MEXICAN BAR & GRILL,(001) Restaurant - Full Service,"4300 TOWN CENTER PL STE 5, KINGWOOD, TX 77339",10.7097318473
218683,EL REGIO SNO CONES,(002) Restaurant - Single Service,"59 TIDWELL, HOUSTON, TX 77022",10.7097318473
980021,FOZZY ICE CREAM,(002) Restaurant - Single Service,"8315 LONG POINT STE 32, HOUSTON, TX 77055",10.7097318473
208765,HOLIDAY INN EXPRESS HOTEL,(002) Restaurant - Single Service,"7625 KATY FWY, HOUSTON, TX 77024",10.7097318473
420471,HOMEWOOD SUITES HOTEL,(002) Restaurant - Single Service,"401 BAY AREA BLVD, HOUSTON, TX 77058",10.7097318473
414687,JUMMA FOOD,(002) Restaurant - Single Service,"1302 BLALOCK, HOUSTON, TX 77055",10.7097318473
205604,SKYLINE DELI,(002) Restaurant - Single Service,"2000 WEST LOOP SOUTH STE B200, HOUSTON, TX 77027",10.7097318473
421507,WHATABURGER #1049,(002) Restaurant - Single Service,"3100 TERMINAL STE B-21, HOUSTON, TX 77032",10.7097318473
421184,3RD BAR / BARCUTERIA / FRUITERIA,(001) Restaurant - Full Service,"3100 N TERMINAL RD STE B-29, HOUSTON, TX 77032",10.7789857835
917130,AMERICAN LEGION,(002) Restaurant - Single Service,"708 E PARKER, HOUSTON, TX 77076",10.7789857835
408397,BAOZ DUMPLING,(002) Restaurant - Single Service,"1001 FANNIN ST STE M-180, HOUSTON, TX 77002",10.7789857835
